@id,sample.samplingPoint,sample.samplingPoint.notation,sample.samplingPoint.label,sample.sampleDateTime,determinand.label,determinand.definition,determinand.notation,resultQualifier.notation,result,codedResultInterpretation.interpretation,determinand.unit.label,sample.sampledMaterialType.label,sample.isComplianceSample,sample.purpose.label,sample.samplingPoint.easting,sample.samplingPoint.northing
http://environment.data.gov.uk/water-quality/data/measurement/AN-1968435-0076,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-MANEATL,AN-MANEATL,MANEA TOWN STW F/E,2020-07-10T11:21:00,Temp Water,Temperature of Water,0076,"",17.1,"",cel,FINAL SEWAGE EFFLUENT,true,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,548460,289840
http://environment.data.gov.uk/water-quality/data/measurement/AN-1968435-6051,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-MANEATL,AN-MANEATL,MANEA TOWN STW F/E,2020-07-10T11:21:00,Iron - as Fe,Iron,6051,"",307,"",ug/l,FINAL SEWAGE EFFLUENT,true,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,548460,289840
http://environment.data.gov.uk/water-quality/data/measurement/AN-1968436-0135,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-MANEATL,AN-MANEATL,MANEA TOWN STW F/E,2020-07-24T13:39:00,Sld Sus@105C,"Solids, Suspended at 105 C",0135,"",6,"",mg/l,FINAL SEWAGE EFFLUENT,true,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,548460,289840
http://environment.data.gov.uk/water-quality/data/measurement/AN-1968436-6051,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-MANEATL,AN-MANEATL,MANEA TOWN STW F/E,2020-07-24T13:39:00,Iron - as Fe,Iron,6051,"",275,"",ug/l,FINAL SEWAGE EFFLUENT,true,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,548460,289840
http://environment.data.gov.uk/water-quality/data/measurement/AN-1968436-0076,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-MANEATL,AN-MANEATL,MANEA TOWN STW F/E,2020-07-24T13:39:00,Temp Water,Temperature of Water,0076,"",18.4,"",cel,FINAL SEWAGE EFFLUENT,true,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,548460,289840
http://environment.data.gov.uk/water-quality/data/measurement/AN-1968436-0111,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-MANEATL,AN-MANEATL,MANEA TOWN STW F/E,2020-07-24T13:39:00,Ammonia(N),Ammoniacal Nitrogen as N,0111,<,0.231,"",mg/l,FINAL SEWAGE EFFLUENT,true,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,548460,289840
http://environment.data.gov.uk/water-quality/data/measurement/AN-1968436-0085,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-MANEATL,AN-MANEATL,MANEA TOWN STW F/E,2020-07-24T13:39:00,BOD ATU,BOD : 5 Day ATU,0085,"",2.78,"",mg/l,FINAL SEWAGE EFFLUENT,true,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,548460,289840
http://environment.data.gov.uk/water-quality/data/measurement/AN-1968436-0348,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-MANEATL,AN-MANEATL,MANEA TOWN STW F/E,2020-07-24T13:39:00,Phosphorus-P,"Phosphorus, Total as P",0348,"",1.25,"",mg/l,FINAL SEWAGE EFFLUENT,true,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,548460,289840
http://environment.data.gov.uk/water-quality/data/measurement/AN-1958729-0076,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-MARCH,AN-MARCH,MARCH STW F/E,2020-01-16T06:59:00,Temp Water,Temperature of Water,0076,"",9.5,"",cel,FINAL SEWAGE EFFLUENT,true,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,544000,299300
http://environment.data.gov.uk/water-quality/data/measurement/AN-1958729-6452,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-MARCH,AN-MARCH,MARCH STW F/E,2020-01-16T06:59:00,Copper - Cu,Copper,6452,"",5.37,"",ug/l,FINAL SEWAGE EFFLUENT,true,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,544000,299300
http://environment.data.gov.uk/water-quality/data/measurement/AN-1958729-0111,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-MARCH,AN-MARCH,MARCH STW F/E,2020-01-16T06:59:00,Ammonia(N),Ammoniacal Nitrogen as N,0111,<,0.231,"",mg/l,FINAL SEWAGE EFFLUENT,true,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,544000,299300
http://environment.data.gov.uk/water-quality/data/measurement/AN-1958729-6051,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-MARCH,AN-MARCH,MARCH STW F/E,2020-01-16T06:59:00,Iron - as Fe,Iron,6051,"",389,"",ug/l,FINAL SEWAGE EFFLUENT,true,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,544000,299300
http://environment.data.gov.uk/water-quality/data/measurement/AN-1958729-0085,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-MARCH,AN-MARCH,MARCH STW F/E,2020-01-16T06:59:00,BOD ATU,BOD : 5 Day ATU,0085,"",2.08,"",mg/l,FINAL SEWAGE EFFLUENT,true,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,544000,299300
http://environment.data.gov.uk/water-quality/data/measurement/AN-1958729-0135,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-MARCH,AN-MARCH,MARCH STW F/E,2020-01-16T06:59:00,Sld Sus@105C,"Solids, Suspended at 105 C",0135,"",4,"",mg/l,FINAL SEWAGE EFFLUENT,true,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,544000,299300
http://environment.data.gov.uk/water-quality/data/measurement/AN-1959647-0085,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-MARCH,AN-MARCH,MARCH STW F/E,2020-01-28T07:54:00,BOD ATU,BOD : 5 Day ATU,0085,"",4.06,"",mg/l,FINAL SEWAGE EFFLUENT,true,WATER QUALITY UWWTD MONITORING DATA,544000,299300
http://environment.data.gov.uk/water-quality/data/measurement/AN-1959647-0092,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-MARCH,AN-MARCH,MARCH STW F/E,2020-01-28T07:54:00,COD as O2,Chemical Oxygen Demand :- {COD},0092,"",41.4,"",mg/l,FINAL SEWAGE EFFLUENT,true,WATER QUALITY UWWTD MONITORING DATA,544000,299300
http://environment.data.gov.uk/water-quality/data/measurement/AN-1959647-0348,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-MARCH,AN-MARCH,MARCH STW F/E,2020-01-28T07:54:00,Phosphorus-P,"Phosphorus, Total as P",0348,"",1.26,"",mg/l,FINAL SEWAGE EFFLUENT,true,WATER QUALITY UWWTD MONITORING DATA,544000,299300
http://environment.data.gov.uk/water-quality/data/measurement/AN-1961459-0076,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-MARCH,AN-MARCH,MARCH STW F/E,2020-02-01T06:50:00,Temp Water,Temperature of Water,0076,"",11.2,"",cel,FINAL SEWAGE EFFLUENT,true,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,544000,299300
http://environment.data.gov.uk/water-quality/data/measurement/AN-1961459-6452,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-MARCH,AN-MARCH,MARCH STW F/E,2020-02-01T06:50:00,Copper - Cu,Copper,6452,"",6.35,"",ug/l,FINAL SEWAGE EFFLUENT,true,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,544000,299300
http://environment.data.gov.uk/water-quality/data/measurement/AN-1961459-0111,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-MARCH,AN-MARCH,MARCH STW F/E,2020-02-01T06:50:00,Ammonia(N),Ammoniacal Nitrogen as N,0111,<,0.231,"",mg/l,FINAL SEWAGE EFFLUENT,true,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,544000,299300
http://environment.data.gov.uk/water-quality/data/measurement/AN-1961459-0135,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-MARCH,AN-MARCH,MARCH STW F/E,2020-02-01T06:50:00,Sld Sus@105C,"Solids, Suspended at 105 C",0135,<,1,"",mg/l,FINAL SEWAGE EFFLUENT,true,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,544000,299300
http://environment.data.gov.uk/water-quality/data/measurement/AN-1961459-0085,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-MARCH,AN-MARCH,MARCH STW F/E,2020-02-01T06:50:00,BOD ATU,BOD : 5 Day ATU,0085,"",1.7,"",mg/l,FINAL SEWAGE EFFLUENT,true,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,544000,299300
http://environment.data.gov.uk/water-quality/data/measurement/AN-1961459-6051,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-MARCH,AN-MARCH,MARCH STW F/E,2020-02-01T06:50:00,Iron - as Fe,Iron,6051,"",247,"",ug/l,FINAL SEWAGE EFFLUENT,true,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,544000,299300
http://environment.data.gov.uk/water-quality/data/measurement/AN-1962192-0348,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-MARCH,AN-MARCH,MARCH STW F/E,2020-02-27T07:48:00,Phosphorus-P,"Phosphorus, Total as P",0348,"",0.8,"",mg/l,FINAL SEWAGE EFFLUENT,true,WATER QUALITY UWWTD MONITORING DATA,544000,299300
http://environment.data.gov.uk/water-quality/data/measurement/AN-1962192-0092,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-MARCH,AN-MARCH,MARCH STW F/E,2020-02-27T07:48:00,COD as O2,Chemical Oxygen Demand :- {COD},0092,"",37,"",mg/l,FINAL SEWAGE EFFLUENT,true,WATER QUALITY UWWTD MONITORING DATA,544000,299300
http://environment.data.gov.uk/water-quality/data/measurement/AN-1962192-0085,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-MARCH,AN-MARCH,MARCH STW F/E,2020-02-27T07:48:00,BOD ATU,BOD : 5 Day ATU,0085,"",3.84,"",mg/l,FINAL SEWAGE EFFLUENT,true,WATER QUALITY UWWTD MONITORING DATA,544000,299300
http://environment.data.gov.uk/water-quality/data/measurement/AN-1963003-6051,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-MARCH,AN-MARCH,MARCH STW F/E,2020-03-03T09:08:00,Iron - as Fe,Iron,6051,"",527,"",ug/l,FINAL SEWAGE EFFLUENT,true,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,544000,299300
http://environment.data.gov.uk/water-quality/data/measurement/AN-1963003-6452,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-MARCH,AN-MARCH,MARCH STW F/E,2020-03-03T09:08:00,Copper - Cu,Copper,6452,"",9.96,"",ug/l,FINAL SEWAGE EFFLUENT,true,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,544000,299300
http://environment.data.gov.uk/water-quality/data/measurement/AN-1963003-0076,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-MARCH,AN-MARCH,MARCH STW F/E,2020-03-03T09:08:00,Temp Water,Temperature of Water,0076,"",8.8,"",cel,FINAL SEWAGE EFFLUENT,true,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,544000,299300
http://environment.data.gov.uk/water-quality/data/measurement/AN-1963003-0111,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-MARCH,AN-MARCH,MARCH STW F/E,2020-03-03T09:08:00,Ammonia(N),Ammoniacal Nitrogen as N,0111,<,0.231,"",mg/l,FINAL SEWAGE EFFLUENT,true,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,544000,299300
http://environment.data.gov.uk/water-quality/data/measurement/AN-1963003-0085,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-MARCH,AN-MARCH,MARCH STW F/E,2020-03-03T09:08:00,BOD ATU,BOD : 5 Day ATU,0085,"",3.43,"",mg/l,FINAL SEWAGE EFFLUENT,true,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,544000,299300
http://environment.data.gov.uk/water-quality/data/measurement/AN-1963003-0135,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-MARCH,AN-MARCH,MARCH STW F/E,2020-03-03T09:08:00,Sld Sus@105C,"Solids, Suspended at 105 C",0135,"",3,"",mg/l,FINAL SEWAGE EFFLUENT,true,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,544000,299300
http://environment.data.gov.uk/water-quality/data/measurement/AN-1963311-0348,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-MARCH,AN-MARCH,MARCH STW F/E,2020-03-25T10:16:00,Phosphorus-P,"Phosphorus, Total as P",0348,"",2.14,"",mg/l,FINAL SEWAGE EFFLUENT,true,WATER QUALITY UWWTD MONITORING DATA,544000,299300
http://environment.data.gov.uk/water-quality/data/measurement/AN-1963311-0085,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-MARCH,AN-MARCH,MARCH STW F/E,2020-03-25T10:16:00,BOD ATU,BOD : 5 Day ATU,0085,"",7.65,"",mg/l,FINAL SEWAGE EFFLUENT,true,WATER QUALITY UWWTD MONITORING DATA,544000,299300
http://environment.data.gov.uk/water-quality/data/measurement/AN-1963311-0092,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-MARCH,AN-MARCH,MARCH STW F/E,2020-03-25T10:16:00,COD as O2,Chemical Oxygen Demand :- {COD},0092,"",62.8,"",mg/l,FINAL SEWAGE EFFLUENT,true,WATER QUALITY UWWTD MONITORING DATA,544000,299300
http://environment.data.gov.uk/water-quality/data/measurement/AN-1964300-0135,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-MARCH,AN-MARCH,MARCH STW F/E,2020-04-02T10:03:00,Sld Sus@105C,"Solids, Suspended at 105 C",0135,"",2,"",mg/l,FINAL SEWAGE EFFLUENT,true,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,544000,299300
http://environment.data.gov.uk/water-quality/data/measurement/AN-1964300-0085,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-MARCH,AN-MARCH,MARCH STW F/E,2020-04-02T10:03:00,BOD ATU,BOD : 5 Day ATU,0085,"",5.09,"",mg/l,FINAL SEWAGE EFFLUENT,true,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,544000,299300
http://environment.data.gov.uk/water-quality/data/measurement/AN-1964300-0111,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-MARCH,AN-MARCH,MARCH STW F/E,2020-04-02T10:03:00,Ammonia(N),Ammoniacal Nitrogen as N,0111,"",0.823,"",mg/l,FINAL SEWAGE EFFLUENT,true,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,544000,299300
http://environment.data.gov.uk/water-quality/data/measurement/AN-1964300-6452,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-MARCH,AN-MARCH,MARCH STW F/E,2020-04-02T10:03:00,Copper - Cu,Copper,6452,"",7.45,"",ug/l,FINAL SEWAGE EFFLUENT,true,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,544000,299300
http://environment.data.gov.uk/water-quality/data/measurement/AN-1964300-6051,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-MARCH,AN-MARCH,MARCH STW F/E,2020-04-02T10:03:00,Iron - as Fe,Iron,6051,"",525,"",ug/l,FINAL SEWAGE EFFLUENT,true,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,544000,299300
http://environment.data.gov.uk/water-quality/data/measurement/AN-1964300-0076,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-MARCH,AN-MARCH,MARCH STW F/E,2020-04-02T10:03:00,Temp Water,Temperature of Water,0076,"",10.3,"",cel,FINAL SEWAGE EFFLUENT,true,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,544000,299300
http://environment.data.gov.uk/water-quality/data/measurement/AN-1965012-0085,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-MARCH,AN-MARCH,MARCH STW F/E,2020-04-17T07:33:00,BOD ATU,BOD : 5 Day ATU,0085,"",4.84,"",mg/l,FINAL SEWAGE EFFLUENT,true,WATER QUALITY UWWTD MONITORING DATA,544000,299300
http://environment.data.gov.uk/water-quality/data/measurement/AN-1965012-0348,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-MARCH,AN-MARCH,MARCH STW F/E,2020-04-17T07:33:00,Phosphorus-P,"Phosphorus, Total as P",0348,"",2.16,"",mg/l,FINAL SEWAGE EFFLUENT,true,WATER QUALITY UWWTD MONITORING DATA,544000,299300
http://environment.data.gov.uk/water-quality/data/measurement/AN-1965012-0092,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-MARCH,AN-MARCH,MARCH STW F/E,2020-04-17T07:33:00,COD as O2,Chemical Oxygen Demand :- {COD},0092,"",41.8,"",mg/l,FINAL SEWAGE EFFLUENT,true,WATER QUALITY UWWTD MONITORING DATA,544000,299300
http://environment.data.gov.uk/water-quality/data/measurement/AN-1965660-0085,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-MARCH,AN-MARCH,MARCH STW F/E,2020-05-06T09:48:00,BOD ATU,BOD : 5 Day ATU,0085,"",4.32,"",mg/l,FINAL SEWAGE EFFLUENT,true,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,544000,299300
http://environment.data.gov.uk/water-quality/data/measurement/AN-1965660-0076,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-MARCH,AN-MARCH,MARCH STW F/E,2020-05-06T09:48:00,Temp Water,Temperature of Water,0076,"",13,"",cel,FINAL SEWAGE EFFLUENT,true,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,544000,299300
http://environment.data.gov.uk/water-quality/data/measurement/AN-1965660-6051,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-MARCH,AN-MARCH,MARCH STW F/E,2020-05-06T09:48:00,Iron - as Fe,Iron,6051,"",590,"",ug/l,FINAL SEWAGE EFFLUENT,true,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,544000,299300
http://environment.data.gov.uk/water-quality/data/measurement/AN-1965660-0111,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-MARCH,AN-MARCH,MARCH STW F/E,2020-05-06T09:48:00,Ammonia(N),Ammoniacal Nitrogen as N,0111,<,0.231,"",mg/l,FINAL SEWAGE EFFLUENT,true,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,544000,299300
http://environment.data.gov.uk/water-quality/data/measurement/AN-1965660-6452,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-MARCH,AN-MARCH,MARCH STW F/E,2020-05-06T09:48:00,Copper - Cu,Copper,6452,"",4.85,"",ug/l,FINAL SEWAGE EFFLUENT,true,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,544000,299300
http://environment.data.gov.uk/water-quality/data/measurement/AN-1965660-0135,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-MARCH,AN-MARCH,MARCH STW F/E,2020-05-06T09:48:00,Sld Sus@105C,"Solids, Suspended at 105 C",0135,"",7,"",mg/l,FINAL SEWAGE EFFLUENT,true,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,544000,299300
http://environment.data.gov.uk/water-quality/data/measurement/AN-1965974-0348,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-MARCH,AN-MARCH,MARCH STW F/E,2020-05-15T07:04:00,Phosphorus-P,"Phosphorus, Total as P",0348,"",1.15,"",mg/l,FINAL SEWAGE EFFLUENT,true,WATER QUALITY UWWTD MONITORING DATA,544000,299300
http://environment.data.gov.uk/water-quality/data/measurement/AN-1965974-0092,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-MARCH,AN-MARCH,MARCH STW F/E,2020-05-15T07:04:00,COD as O2,Chemical Oxygen Demand :- {COD},0092,"",44.2,"",mg/l,FINAL SEWAGE EFFLUENT,true,WATER QUALITY UWWTD MONITORING DATA,544000,299300
http://environment.data.gov.uk/water-quality/data/measurement/AN-1965974-0085,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-MARCH,AN-MARCH,MARCH STW F/E,2020-05-15T07:04:00,BOD ATU,BOD : 5 Day ATU,0085,"",4.94,"",mg/l,FINAL SEWAGE EFFLUENT,true,WATER QUALITY UWWTD MONITORING DATA,544000,299300
http://environment.data.gov.uk/water-quality/data/measurement/AN-1966924-6452,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-MARCH,AN-MARCH,MARCH STW F/E,2020-06-02T10:09:00,Copper - Cu,Copper,6452,"",3.83,"",ug/l,FINAL SEWAGE EFFLUENT,true,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,544000,299300
http://environment.data.gov.uk/water-quality/data/measurement/AN-1966924-0111,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-MARCH,AN-MARCH,MARCH STW F/E,2020-06-02T10:09:00,Ammonia(N),Ammoniacal Nitrogen as N,0111,<,0.231,"",mg/l,FINAL SEWAGE EFFLUENT,true,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,544000,299300
http://environment.data.gov.uk/water-quality/data/measurement/AN-1966924-0135,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-MARCH,AN-MARCH,MARCH STW F/E,2020-06-02T10:09:00,Sld Sus@105C,"Solids, Suspended at 105 C",0135,"",8,"",mg/l,FINAL SEWAGE EFFLUENT,true,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,544000,299300
http://environment.data.gov.uk/water-quality/data/measurement/AN-1966924-0085,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-MARCH,AN-MARCH,MARCH STW F/E,2020-06-02T10:09:00,BOD ATU,BOD : 5 Day ATU,0085,"",2.78,"",mg/l,FINAL SEWAGE EFFLUENT,true,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,544000,299300
http://environment.data.gov.uk/water-quality/data/measurement/AN-1966924-0076,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-MARCH,AN-MARCH,MARCH STW F/E,2020-06-02T10:09:00,Temp Water,Temperature of Water,0076,"",15.6,"",cel,FINAL SEWAGE EFFLUENT,true,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,544000,299300
http://environment.data.gov.uk/water-quality/data/measurement/AN-1966924-6051,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-MARCH,AN-MARCH,MARCH STW F/E,2020-06-02T10:09:00,Iron - as Fe,Iron,6051,"",471,"",ug/l,FINAL SEWAGE EFFLUENT,true,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,544000,299300
http://environment.data.gov.uk/water-quality/data/measurement/AN-1966650-0348,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-MARCH,AN-MARCH,MARCH STW F/E,2020-06-12T07:42:00,Phosphorus-P,"Phosphorus, Total as P",0348,"",1.82,"",mg/l,FINAL SEWAGE EFFLUENT,true,WATER QUALITY UWWTD MONITORING DATA,544000,299300
http://environment.data.gov.uk/water-quality/data/measurement/AN-1966650-0085,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-MARCH,AN-MARCH,MARCH STW F/E,2020-06-12T07:42:00,BOD ATU,BOD : 5 Day ATU,0085,"",6.98,"",mg/l,FINAL SEWAGE EFFLUENT,true,WATER QUALITY UWWTD MONITORING DATA,544000,299300
http://environment.data.gov.uk/water-quality/data/measurement/AN-1966650-0092,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-MARCH,AN-MARCH,MARCH STW F/E,2020-06-12T07:42:00,COD as O2,Chemical Oxygen Demand :- {COD},0092,"",48.2,"",mg/l,FINAL SEWAGE EFFLUENT,true,WATER QUALITY UWWTD MONITORING DATA,544000,299300
http://environment.data.gov.uk/water-quality/data/measurement/AN-1968357-6051,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-MARCH,AN-MARCH,MARCH STW F/E,2020-07-09T09:42:00,Iron - as Fe,Iron,6051,"",476,"",ug/l,FINAL SEWAGE EFFLUENT,true,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,544000,299300
http://environment.data.gov.uk/water-quality/data/measurement/AN-1968357-0076,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-MARCH,AN-MARCH,MARCH STW F/E,2020-07-09T09:42:00,Temp Water,Temperature of Water,0076,"",17.8,"",cel,FINAL SEWAGE EFFLUENT,true,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,544000,299300
http://environment.data.gov.uk/water-quality/data/measurement/AN-1968357-6452,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-MARCH,AN-MARCH,MARCH STW F/E,2020-07-09T09:42:00,Copper - Cu,Copper,6452,"",3.64,"",ug/l,FINAL SEWAGE EFFLUENT,true,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,544000,299300
http://environment.data.gov.uk/water-quality/data/measurement/AN-1968357-0135,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-MARCH,AN-MARCH,MARCH STW F/E,2020-07-09T09:42:00,Sld Sus@105C,"Solids, Suspended at 105 C",0135,"",4,"",mg/l,FINAL SEWAGE EFFLUENT,true,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,544000,299300
http://environment.data.gov.uk/water-quality/data/measurement/AN-1968357-0085,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-MARCH,AN-MARCH,MARCH STW F/E,2020-07-09T09:42:00,BOD ATU,BOD : 5 Day ATU,0085,"",2.49,"",mg/l,FINAL SEWAGE EFFLUENT,true,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,544000,299300
http://environment.data.gov.uk/water-quality/data/measurement/AN-1968357-0111,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-MARCH,AN-MARCH,MARCH STW F/E,2020-07-09T09:42:00,Ammonia(N),Ammoniacal Nitrogen as N,0111,<,0.231,"",mg/l,FINAL SEWAGE EFFLUENT,true,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,544000,299300
http://environment.data.gov.uk/water-quality/data/measurement/AN-1968747-0092,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-MARCH,AN-MARCH,MARCH STW F/E,2020-07-12T07:10:00,COD as O2,Chemical Oxygen Demand :- {COD},0092,"",45.8,"",mg/l,FINAL SEWAGE EFFLUENT,true,WATER QUALITY UWWTD MONITORING DATA,544000,299300
http://environment.data.gov.uk/water-quality/data/measurement/AN-1968747-0348,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-MARCH,AN-MARCH,MARCH STW F/E,2020-07-12T07:10:00,Phosphorus-P,"Phosphorus, Total as P",0348,"",1.18,"",mg/l,FINAL SEWAGE EFFLUENT,true,WATER QUALITY UWWTD MONITORING DATA,544000,299300
http://environment.data.gov.uk/water-quality/data/measurement/AN-1968747-0085,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-MARCH,AN-MARCH,MARCH STW F/E,2020-07-12T07:10:00,BOD ATU,BOD : 5 Day ATU,0085,"",3.16,"",mg/l,FINAL SEWAGE EFFLUENT,true,WATER QUALITY UWWTD MONITORING DATA,544000,299300
http://environment.data.gov.uk/water-quality/data/measurement/AN-1968358-0111,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-MARCH,AN-MARCH,MARCH STW F/E,2020-07-27T09:51:00,Ammonia(N),Ammoniacal Nitrogen as N,0111,<,0.231,"",mg/l,FINAL SEWAGE EFFLUENT,true,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,544000,299300
